order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason,clean_text,area,landmark,parsed_pincode,address_confidence,latitude,longitude,geo_base_confidence,geo_confidence,area_risk_score,is_evening_or_night,hour_sin,hour_cos,is_weekend,area_success_rate,area_cluster,distance_bucket,label_failed
ORD00085,2026-03-26 18:55:00,near temple 6th cross kengeri bengaluru,Bengaluru,560060.0,C0236,0,15.1,evening,delivered,,near temple 6th cross kengeri bengaluru,kengeri,near temple 6th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,0,0.54,1,far,0
ORD00086,2026-03-06 09:25:00,near temple 4th cross marathahalli bengaluru,Bengaluru,,C0696,1,16.8,morning,delivered,,near temple 4th cross marathahalli bengaluru,marathahalli,near temple 4th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.7071067811865476,-0.7071067811865475,0,0.74,3,far,0
ORD00087,2026-03-03 13:15:00,close to lake 11th cross whitefield bengaluru,Bengaluru,560066.0,C0314,0,10.7,afternoon,delivered,,close to lake 11th cross whitefield bengaluru,whitefield,,,0.65,12.9698,77.7499,0.88,0.78,0.41,0,-0.25881904510252035,-0.9659258262890684,0,0.5900000000000001,3,mid,0
ORD00088,2026-03-16 11:55:00,close to lake 11th cross hsr layout bengaluru,Bengaluru,560102.0,C0901,1,12.0,morning,delivered,,close to lake 11th cross hsr layout bengaluru,hsr layout,,,0.65,12.9116,77.6474,0.88,0.78,0.28,0,0.258819045102521,-0.9659258262890682,0,0.72,4,mid,0
ORD00089,2026-03-21 16:35:00,beside park 1th crs hsr layout blru,Bengaluru,560102.0,C0185,0,2.1,afternoon,delivered,,beside park 1th crs hsr layout blru,hsr layout,beside park 1th crs,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,1,0.72,4,very_near,0
ORD00090,2026-03-13 18:45:00,near metro 11th cross bellandur bengaluru,Bengaluru,560103.0,C0923,1,16.0,evening,delivered,,near metro 11th cross bellandur bengaluru,bellandur,near metro 11th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,far,0
ORD00091,2026-03-03 13:55:00,near metro 10th crs hsr layout blru,Bengaluru,560102.0,C0693,0,5.7,afternoon,delivered,,near metro 10th crs hsr layout blru,hsr layout,near metro 10th crs,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.25881904510252035,-0.9659258262890684,0,0.72,4,near,0
ORD00092,2026-03-21 09:55:00,close to lake 10th cross bellandur bengaluru,Bengaluru,560103.0,C0717,0,11.6,morning,failed,rescheduled,close to lake 10th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,0,0.7071067811865476,-0.7071067811865475,1,0.7,3,mid,1
ORD00093,2026-03-23 11:45:00,close to lake 12th cross marathahalli bengaluru,Bengaluru,560037.0,C0868,0,8.2,morning,delivered,,close to lake 12th cross marathahalli bengaluru,marathahalli,,,0.65,12.9591,77.6974,0.88,0.78,0.26,0,0.258819045102521,-0.9659258262890682,0,0.74,3,mid,0
ORD00094,2026-03-12 13:05:00,opp school 3th crs kengeri blru,Bengaluru,560060.0,C1079,4,7.5,afternoon,delivered,,opposite school 3th crs kengeri blru,kengeri,opposite school 3th crs,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,-0.25881904510252035,-0.9659258262890684,0,0.54,1,mid,0
ORD00095,2026-03-25 20:25:00,near metro 3th cross btm layout,Bengaluru,560076.0,C0910,1,3.9,night,delivered,,near metro 3th cross btm layout,btm layout,near metro 3th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-0.866025403784439,0.49999999999999933,0,0.6799999999999999,5,near,0
ORD00096,2026-03-26 13:55:00,opp school 6th cross bellandur bengaluru,Bengaluru,560103.0,C0783,1,6.9,afternoon,delivered,,opposite school 6th cross bellandur bengaluru,bellandur,opposite school 6th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,-0.25881904510252035,-0.9659258262890684,0,0.7,3,near,0
ORD00097,2026-03-06 18:35:00,behind mall 9th cross kengeri bengaluru,Bengaluru,560060.0,C0172,2,3.6,evening,failed,customer_unavailable,behind mall 9th cross kengeri bengaluru,kengeri,behind mall 9th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,0,0.54,1,near,1
ORD00098,2026-03-05 16:45:00,near temple 7th crs jayanagar blru,Bengaluru,560011.0,C0768,0,18.3,afternoon,delivered,,near temple 7th crs jayanagar blru,jayanagar,near temple 7th crs,,0.8,12.925,77.5938,0.88,0.78,0.18,0,-0.8660254037844385,-0.5000000000000004,0,0.8200000000000001,3,far,0
ORD00099,2026-03-04 09:25:00,beside park 12th cross whitefield bengaluru,Bengaluru,560066.0,C0163,1,16.0,morning,delivered,,beside park 12th cross whitefield bengaluru,whitefield,beside park 12th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,0.7071067811865476,-0.7071067811865475,0,0.5900000000000001,3,far,0
ORD00100,2026-03-27 13:15:00,opp school 5th crs btm layout blru,Bengaluru,560076.0,C0129,3,12.6,afternoon,delivered,,opposite school 5th crs btm layout blru,btm layout,opposite school 5th crs,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,-0.25881904510252035,-0.9659258262890684,0,0.6799999999999999,5,far,0
ORD00101,2026-03-18 16:45:00,near metro 7th cross hsr layout bengaluru,Bengaluru,560000.0,C1078,2,6.5,afternoon,delivered,,near metro 7th cross hsr layout bengaluru,hsr layout,near metro 7th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,0,0.72,4,near,0
ORD00102,2026-03-18 18:45:00,behind mall 2th cross kengeri bengaluru,Bengaluru,560060.0,C0681,0,8.4,night,delivered,,behind mall 2th cross kengeri bengaluru,kengeri,behind mall 2th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,0,0.54,1,mid,0
ORD00103,2026-03-18 09:25:00,beside park 11th cross indiranagar bengaluru,Bengaluru,560038.0,C0076,1,16.8,morning,delivered,,beside park 11th cross indiranagar bengaluru,indiranagar,beside park 11th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.7071067811865476,-0.7071067811865475,0,0.8,4,far,0
ORD00104,2026-03-26 11:05:00,near metro 8th cross jayanagar bengaluru,Bengaluru,560011.0,C0098,0,18.7,morning,delivered,,near metro 8th cross jayanagar bengaluru,jayanagar,near metro 8th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,0,0.8200000000000001,3,far,0
ORD00105,2026-03-26 13:05:00,opp school 8th cross electronic city bengaluru,Bengaluru,560100.0,C0170,3,15.1,afternoon,failed,out_of_zone,opposite school 8th cross electronic city bengaluru,electronic city,opposite school 8th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.25881904510252035,-0.9659258262890684,0,0.63,2,far,1
ORD00106,2026-03-27 16:45:00,beside park 10th cross hsr layout bengaluru,Bengaluru,560102.0,C0723,0,2.9,afternoon,delivered,,beside park 10th cross hsr layout bengaluru,hsr layout,beside park 10th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,0,0.72,4,very_near,0
ORD00107,2026-03-21 16:25:00,close to lake 11th crs bellandur,Bengaluru,560103.0,C0898,3,2.4,afternoon,delivered,,close to lake 11th crs bellandur,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,0,-0.8660254037844385,-0.5000000000000004,1,0.7,3,very_near,0
ORD00108,2026-03-08 11:05:00,close to lake 8th cross btm layout bengaluru,Bengaluru,560076.0,C1085,0,8.3,morning,delivered,,close to lake 8th cross btm layout bengaluru,btm layout,,,0.65,12.9166,77.6101,0.88,0.78,0.32,0,0.258819045102521,-0.9659258262890682,1,0.6799999999999999,5,mid,0
ORD00109,2026-03-21 16:25:00,near metro 2th cross electronic city bengaluru,Bengaluru,560100.0,C0585,4,1.5,afternoon,delivered,,near metro 2th cross electronic city bengaluru,electronic city,near metro 2th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,1,0.63,2,very_near,0
ORD00110,2026-03-05 11:05:00,close to lake 6th cross jp nagar bengaluru,Bengaluru,,C0615,1,18.1,morning,failed,customer_unavailable,close to lake 6th cross jp nagar bengaluru,jp nagar,,,0.65,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,far,1
ORD00111,2026-03-08 13:45:00,near metro 10th cross indiranagar bengaluru,Bengaluru,,C0177,0,3.6,afternoon,delivered,,near metro 10th cross indiranagar bengaluru,indiranagar,near metro 10th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.25881904510252035,-0.9659258262890684,1,0.8,4,near,0
ORD00112,2026-03-23 13:35:00,behind mall 11th crs hsr layout blru,Bengaluru,,C1130,1,15.6,afternoon,failed,pincode_mismatch,behind mall 11th crs hsr layout blru,hsr layout,behind mall 11th crs,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.25881904510252035,-0.9659258262890684,0,0.72,4,far,1
ORD00113,2026-03-17 11:35:00,behind mall 12th cross indiranagar bengaluru,Bengaluru,560038.0,C0162,0,3.4,morning,delivered,,behind mall 12th cross indiranagar bengaluru,indiranagar,behind mall 12th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.258819045102521,-0.9659258262890682,0,0.8,4,near,0
ORD00114,2026-03-18 11:55:00,near metro 10th crs jayanagar blru,Bengaluru,560011.0,C1155,1,12.7,morning,delivered,,near metro 10th crs jayanagar blru,jayanagar,near metro 10th crs,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,0,0.8200000000000001,3,far,0
ORD00115,2026-03-02 09:05:00,near metro 11th crs btm layout blru,Bengaluru,560076.0,C0619,2,6.0,morning,delivered,,near metro 11th crs btm layout blru,btm layout,near metro 11th crs,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,0.7071067811865476,-0.7071067811865475,0,0.6799999999999999,5,near,0
ORD00116,2026-03-13 11:55:00,opp school 6th cross jp nagar bengaluru,Bengaluru,560078.0,C0708,0,2.1,morning,delivered,,opposite school 6th cross jp nagar bengaluru,jp nagar,opposite school 6th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,very_near,0
ORD00117,2026-03-17 11:25:00,near temple 1th cross marathahalli bengaluru,Bengaluru,560037.0,C0328,0,9.9,morning,delivered,,near temple 1th cross marathahalli bengaluru,marathahalli,near temple 1th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.258819045102521,-0.9659258262890682,0,0.74,3,mid,0
ORD00118,2026-03-11 18:55:00,beside park 1th crs electronic city blru,Bengaluru,560100.0,C1195,0,19.9,evening,failed,rescheduled,beside park 1th crs electronic city blru,electronic city,beside park 1th crs,,0.8,12.8452,77.6602,0.88,0.78,0.37,1,-1.0,-1.8369701987210297e-16,0,0.63,2,far,1
ORD00119,2026-03-16 09:25:00,near temple 7th crs btm layout blru,Bengaluru,,C0093,2,13.8,morning,delivered,,near temple 7th crs btm layout blru,btm layout,near temple 7th crs,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,0.7071067811865476,-0.7071067811865475,0,0.6799999999999999,5,far,0
ORD00120,2026-03-18 09:45:00,behind mall 10th cross marathahalli bengaluru,Bengaluru,560037.0,C0695,1,2.4,morning,delivered,,behind mall 10th cross marathahalli bengaluru,marathahalli,behind mall 10th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.7071067811865476,-0.7071067811865475,0,0.74,3,very_near,0
ORD00121,2026-03-07 13:15:00,beside park 9th cross kengeri bengaluru,Bengaluru,560000.0,C0653,0,1.8,afternoon,delivered,,beside park 9th cross kengeri bengaluru,kengeri,beside park 9th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,-0.25881904510252035,-0.9659258262890684,1,0.54,1,very_near,0
ORD00122,2026-03-24 16:45:00,near metro 5th cross indiranagar,Bengaluru,560038.0,C0854,1,10.6,afternoon,failed,pincode_mismatch,near metro 5th cross indiranagar,indiranagar,near metro 5th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.8660254037844385,-0.5000000000000004,0,0.8,4,mid,1
ORD00123,2026-03-21 20:55:00,opp school 12th crs jayanagar blru,Bengaluru,560011.0,C0779,0,13.5,night,delivered,,opposite school 12th crs jayanagar blru,jayanagar,opposite school 12th crs,,0.8,12.925,77.5938,0.88,0.78,0.18,1,-0.866025403784439,0.49999999999999933,1,0.8200000000000001,3,far,0
ORD00124,2026-03-02 20:15:00,beside park 12th cross indiranagar bengaluru,Bengaluru,560038.0,C0128,2,4.6,night,delivered,,beside park 12th cross indiranagar bengaluru,indiranagar,beside park 12th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,-0.866025403784439,0.49999999999999933,0,0.8,4,near,0
ORD00125,2026-03-18 18:15:00,near metro 6th cross indiranagar bengaluru,Bengaluru,560038.0,C0542,1,11.0,evening,delivered,,near metro 6th cross indiranagar bengaluru,indiranagar,near metro 6th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,-1.0,-1.8369701987210297e-16,0,0.8,4,mid,0
ORD00126,2026-03-08 16:15:00,close to lake 4th cross bellandur bengaluru,Bengaluru,560103.0,C0561,0,18.9,afternoon,delivered,,close to lake 4th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,0,-0.8660254037844385,-0.5000000000000004,1,0.7,3,far,0
ORD00127,2026-03-22 09:45:00,opp school 5th crs jayanagar blru,Bengaluru,560011.0,C0526,3,8.5,morning,delivered,,opposite school 5th crs jayanagar blru,jayanagar,opposite school 5th crs,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.7071067811865476,-0.7071067811865475,1,0.8200000000000001,3,mid,0
ORD00128,2026-03-27 11:15:00,near metro 4th cross jp nagar bengaluru,Bengaluru,560078.0,C0108,3,14.2,morning,delivered,,near metro 4th cross jp nagar bengaluru,jp nagar,near metro 4th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,far,0
ORD00129,2026-03-23 16:25:00,opp school 7th cross hsr layout bengaluru,Bengaluru,560102.0,C0589,2,3.6,afternoon,delivered,,opposite school 7th cross hsr layout bengaluru,hsr layout,opposite school 7th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,0,0.72,4,near,0
ORD00130,2026-03-02 13:55:00,near temple 3th cross electronic city bengaluru,Bengaluru,560100.0,C0814,0,11.9,afternoon,failed,out_of_zone,near temple 3th cross electronic city bengaluru,electronic city,near temple 3th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.25881904510252035,-0.9659258262890684,0,0.63,2,mid,1
ORD00131,2026-03-02 20:25:00,near metro 8th cross indiranagar bengaluru,Bengaluru,560038.0,C0231,3,7.4,morning,delivered,,near metro 8th cross indiranagar bengaluru,indiranagar,near metro 8th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.866025403784439,0.49999999999999933,0,0.8,4,mid,0
ORD00132,2026-03-15 11:55:00,close to lake 4th cross electronic city bengaluru,Bengaluru,560100.0,C1056,2,1.3,morning,delivered,,close to lake 4th cross electronic city bengaluru,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,0,0.258819045102521,-0.9659258262890682,1,0.63,2,very_near,0
ORD00133,2026-03-22 09:35:00,beside park 5th cross electronic city bengaluru,Bengaluru,560000.0,C0737,1,18.8,afternoon,failed,customer_unavailable,beside park 5th cross electronic city bengaluru,electronic city,beside park 5th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,1,0.63,2,far,1
ORD00134,2026-03-15 20:05:00,behind mall 12th crs btm layout blru,Bengaluru,560076.0,C0449,0,10.5,night,delivered,,behind mall 12th crs btm layout blru,btm layout,behind mall 12th crs,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-0.866025403784439,0.49999999999999933,1,0.6799999999999999,5,mid,0
ORD00135,2026-03-15 16:15:00,near metro 11th cross indiranagar bengaluru,Bengaluru,560038.0,C0168,1,8.9,afternoon,delivered,,near metro 11th cross indiranagar bengaluru,indiranagar,near metro 11th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.8660254037844385,-0.5000000000000004,1,0.8,4,mid,0
ORD00136,2026-03-23 16:45:00,opp school 10th cross kengeri bengaluru,Bengaluru,560060.0,C0421,3,3.1,afternoon,delivered,,opposite school 10th cross kengeri bengaluru,kengeri,opposite school 10th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,-0.8660254037844385,-0.5000000000000004,0,0.54,1,near,0
ORD00137,2026-03-17 16:05:00,near metro 8th cross bellandur bengaluru ???,Bengaluru,560103.0,C0007,0,3.5,afternoon,delivered,,near metro 8th cross bellandur bengaluru,bellandur,near metro 8th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,-0.8660254037844385,-0.5000000000000004,0,0.7,3,near,0
ORD00138,2026-03-02 18:05:00,beside park 1th cross whitefield bengaluru,Bengaluru,560000.0,C0861,2,11.3,evening,delivered,,beside park 1th cross whitefield bengaluru,whitefield,beside park 1th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,1,-1.0,-1.8369701987210297e-16,0,0.5900000000000001,3,mid,0
ORD00139,2026-03-28 16:35:00,opp school 11th cross electronic city bengaluru,Bengaluru,560100.0,C0261,0,2.5,afternoon,delivered,,opposite school 11th cross electronic city bengaluru,electronic city,opposite school 11th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,1,0.63,2,very_near,0
ORD00140,2026-03-10 09:05:00,beside park 6th crs whitefield blru,Bengaluru,560066.0,C0066,2,9.1,morning,delivered,,beside park 6th crs whitefield blru,whitefield,beside park 6th crs,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,0.7071067811865476,-0.7071067811865475,0,0.5900000000000001,3,mid,0
ORD00141,2026-03-08 18:05:00,near temple 4th cross marathahalli bengaluru,Bengaluru,560037.0,C0116,0,1.6,evening,delivered,,near temple 4th cross marathahalli bengaluru,marathahalli,near temple 4th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,-1.0,-1.8369701987210297e-16,1,0.74,3,very_near,0
ORD00142,2026-03-08 18:25:00,behind mall 4th cross indiranagar bengaluru,Bengaluru,560038.0,C0616,2,7.1,evening,failed,rescheduled,behind mall 4th cross indiranagar bengaluru,indiranagar,behind mall 4th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,-1.0,-1.8369701987210297e-16,1,0.8,4,mid,1
ORD00143,2026-03-24 18:45:00,close to lake 11th cross btm layout bengaluru,Bengaluru,560076.0,C0615,1,9.1,evening,delivered,,close to lake 11th cross btm layout bengaluru,btm layout,,,0.65,12.9166,77.6101,0.88,0.78,0.32,1,-1.0,-1.8369701987210297e-16,0,0.6799999999999999,5,mid,0
ORD00144,2026-03-16 11:45:00,near temple 9th cross marathahalli bengaluru,Bengaluru,560037.0,C0523,0,17.3,morning,delivered,,near temple 9th cross marathahalli bengaluru,marathahalli,near temple 9th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.258819045102521,-0.9659258262890682,0,0.74,3,far,0
ORD00145,2026-03-03 13:55:00,behind mall 7th cross whitefield bengaluru,Bengaluru,560066.0,C1145,2,2.8,afternoon,delivered,,behind mall 7th cross whitefield bengaluru,whitefield,behind mall 7th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,-0.25881904510252035,-0.9659258262890684,0,0.5900000000000001,3,very_near,0
ORD00146,2026-03-28 16:15:00,close to lake 2th cross whitefield bengaluru,Bengaluru,560066.0,C0419,0,18.3,afternoon,delivered,,close to lake 2th cross whitefield bengaluru,whitefield,,,0.65,12.9698,77.7499,0.88,0.78,0.41,0,-0.8660254037844385,-0.5000000000000004,1,0.5900000000000001,3,far,0
ORD00147,2026-03-11 11:45:00,near metro 8th cross marathahalli bengaluru,Bengaluru,560037.0,C0656,0,11.1,morning,delivered,,near metro 8th cross marathahalli bengaluru,marathahalli,near metro 8th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.258819045102521,-0.9659258262890682,0,0.74,3,mid,0
ORD00148,2026-03-14 13:25:00,close to lake 7th cross whitefield bengaluru,Bengaluru,560066.0,C0504,2,1.3,afternoon,delivered,,close to lake 7th cross whitefield bengaluru,whitefield,,,0.65,12.9698,77.7499,0.88,0.78,0.41,0,-0.25881904510252035,-0.9659258262890684,1,0.5900000000000001,3,very_near,0
ORD00149,2026-03-22 18:55:00,beside park 3th cross jp nagar bengaluru,Bengaluru,560078.0,C0377,2,10.3,evening,delivered,,beside park 3th cross jp nagar bengaluru,jp nagar,beside park 3th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-1.0,-1.8369701987210297e-16,1,0.65,0,mid,0
ORD00150,2026-03-17 20:05:00,close to lake 4th crs kengeri blru,Bengaluru,560060.0,C0124,3,13.7,morning,delivered,,close to lake 4th crs kengeri blru,kengeri,,,0.65,12.9066,77.4833,0.88,0.78,0.46,0,-0.866025403784439,0.49999999999999933,0,0.54,1,far,0
ORD00151,2026-03-20 20:55:00,near temple 9th cross bellandur bengaluru,Bengaluru,560103.0,C0882,1,1.3,night,delivered,,near temple 9th cross bellandur bengaluru,bellandur,near temple 9th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-0.866025403784439,0.49999999999999933,0,0.7,3,very_near,0
ORD00152,2026-03-17 09:05:00,beside park 2th cross indiranagar bengaluru,Bengaluru,560038.0,C0463,0,11.0,morning,delivered,,beside park 2th cross indiranagar bengaluru,indiranagar,beside park 2th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.7071067811865476,-0.7071067811865475,0,0.8,4,mid,0
ORD00153,2026-03-21 20:05:00,beside park 1th cross jayanagar bengaluru,Bengaluru,560011.0,C0679,1,1.6,night,delivered,,beside park 1th cross jayanagar bengaluru,jayanagar,beside park 1th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,1,-0.866025403784439,0.49999999999999933,1,0.8200000000000001,3,very_near,0
ORD00154,2026-03-02 09:45:00,near temple 11th cross bellandur bengaluru,Bengaluru,560103.0,C0645,3,14.2,morning,failed,wrong_address,near temple 11th cross bellandur bengaluru,bellandur,near temple 11th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,0.7071067811865476,-0.7071067811865475,0,0.7,3,far,1
